ip,timestamp,request,status,size,referrer,user_agent
165.192.179.167,05/Aug/2024:21:54:55,POST /about HTTP/1.1,403,3621,https://www.facebook.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
92.79.141.193,03/Aug/2024:10:26:19,PUT /blog HTTP/1.1,500,1058,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
86.93.180.186,11/Aug/2024:10:49:21,DELETE /about HTTP/1.0,500,1277,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
197.64.162.199,30/Jul/2024:23:25:33,PUT /home HTTP/1.0,200,4431,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
108.97.137.49,14/Jul/2024:12:14:41,PUT /login HTTP/1.1,301,4049,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
145.43.178.23,25/Jul/2024:03:44:16,POST /contact HTTP/2.0,200,4672,https://www.twitter.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
179.172.39.167,05/Aug/2024:16:11:21,PUT /signup HTTP/1.1,400,1803,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
125.4.130.136,09/Aug/2024:12:58:45,PUT /home HTTP/1.0,404,1447,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
47.105.172.46,19/Jul/2024:17:44:46,PUT /contact HTTP/1.1,502,3712,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
243.197.217.209,28/Jul/2024:13:02:49,PUT /home HTTP/1.0,301,1471,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
112.12.66.189,10/Aug/2024:06:12:24,GET /signup HTTP/1.1,500,946,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
86.115.11.75,09/Aug/2024:02:39:40,GET /blog HTTP/1.0,400,4778,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
249.183.100.186,10/Aug/2024:23:13:59,PUT /about HTTP/1.0,403,1478,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
62.217.28.222,27/Jul/2024:22:05:02,PUT /products HTTP/1.1,404,1781,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
31.207.255.255,16/Jul/2024:10:10:04,GET /blog HTTP/1.0,403,2309,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
63.179.140.48,11/Aug/2024:00:50:25,GET /signup HTTP/1.0,200,3728,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
124.5.43.245,08/Aug/2024:13:07:56,PUT /home HTTP/2.0,301,277,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
171.186.39.225,01/Aug/2024:22:50:08,DELETE /login HTTP/1.0,500,4722,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
152.165.87.245,05/Aug/2024:05:04:13,POST /contact HTTP/2.0,404,4582,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
52.79.160.197,05/Aug/2024:21:00:29,GET /products HTTP/1.0,400,2758,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
205.5.206.73,25/Jul/2024:12:51:32,DELETE /home HTTP/2.0,502,962,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
248.135.211.25,02/Aug/2024:21:40:14,GET /about HTTP/2.0,403,2288,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
150.172.212.197,08/Aug/2024:04:13:00,POST /products HTTP/2.0,301,4885,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
53.99.188.183,22/Jul/2024:11:24:39,POST /products HTTP/2.0,500,3144,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
182.84.210.107,02/Aug/2024:08:34:20,DELETE /products HTTP/2.0,400,4006,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
232.238.124.190,30/Jul/2024:03:12:35,POST /products HTTP/1.0,403,1798,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
21.202.9.145,29/Jul/2024:07:06:10,POST /home HTTP/1.1,400,2884,https://www.twitter.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
11.147.205.253,05/Aug/2024:07:17:12,PUT /products HTTP/2.0,400,1841,https://www.facebook.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
50.116.153.233,09/Aug/2024:12:31:59,POST /login HTTP/2.0,301,1274,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
33.115.237.176,21/Jul/2024:16:17:16,GET /signup HTTP/2.0,301,4391,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
128.135.159.121,22/Jul/2024:15:03:36,GET /signup HTTP/1.0,301,1784,https://www.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
168.91.223.129,10/Aug/2024:09:53:54,DELETE /home HTTP/1.0,403,3989,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
243.95.249.175,20/Jul/2024:22:19:38,POST /about HTTP/1.1,403,1891,https://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
85.121.209.151,01/Aug/2024:05:32:48,GET /about HTTP/1.0,301,1892,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
186.137.214.169,21/Jul/2024:09:16:05,DELETE /signup HTTP/1.0,400,4392,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
248.196.64.255,06/Aug/2024:21:58:26,GET /products HTTP/1.1,502,2379,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
39.61.14.16,20/Jul/2024:19:30:35,GET /contact HTTP/2.0,403,263,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
74.95.228.33,24/Jul/2024:18:42:43,DELETE /products HTTP/1.1,403,2470,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
183.65.107.118,19/Jul/2024:08:55:42,PUT /about HTTP/1.0,500,2843,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
103.10.232.26,13/Jul/2024:10:57:24,DELETE /about HTTP/2.0,200,2540,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
135.65.236.65,10/Aug/2024:01:36:13,PUT /home HTTP/2.0,400,1892,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
150.65.137.138,28/Jul/2024:17:11:02,POST /contact HTTP/1.1,301,1926,https://www.twitter.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
